audit_timestamp,rollback_snapshot_id,production_dbf_flag,workbench_queue,review_queue_rank,reconstructed_claim_id,derivation_candidate_id,claim_family,blocker_category,governance_status,severity,remediability,business_review_required,replay_authorization_status,replay_eligibility,remediation_recommendation,business_explanation,orphan_impact,reconciliation_impact,priority_score,rulebook_lineage,decision_type,pending_business_decision,decision_deadline_context
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,11,RC-9010825027-2-SURRENDER_CLAIM-C0-20210614,QDC-RC-9010825027-2-SURRENDER_CLAIM-C0-20210614,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,12,RC-9010385636-1-SURRENDER_CLAIM-C1-20180507,QDC-RC-9010385636-1-SURRENDER_CLAIM-C1-20180507,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,13,RC-9010822738-3-SURRENDER_CLAIM-C0-20200413,QDC-RC-9010822738-3-SURRENDER_CLAIM-C0-20200413,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,14,RC-9010469081-1-SURRENDER_CLAIM-C5-20221003,QDC-RC-9010469081-1-SURRENDER_CLAIM-C5-20221003,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,15,RC-9010851847-2-SURRENDER_CLAIM-C0-20191007,QDC-RC-9010851847-2-SURRENDER_CLAIM-C0-20191007,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,16,RC-9010867974-2-SURRENDER_CLAIM-C2-20211210,QDC-RC-9010867974-2-SURRENDER_CLAIM-C2-20211210,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,17,RC-9010803680-2-SURRENDER_CLAIM-C0-20201013,QDC-RC-9010803680-2-SURRENDER_CLAIM-C0-20201013,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,18,RC-9010804488-2-SURRENDER_CLAIM-C0-20180413,QDC-RC-9010804488-2-SURRENDER_CLAIM-C0-20180413,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,19,RC-9010458744-1-SURRENDER_CLAIM-C0-20190225,QDC-RC-9010458744-1-SURRENDER_CLAIM-C0-20190225,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,SURRENDER_OFFSET_REVIEW,20,RC-9010773267-2-SURRENDER_CLAIM-C0-20210102,QDC-RC-9010773267-2-SURRENDER_CLAIM-C0-20210102,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,Pending business decision,,,1,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,SURRENDER,Review surrender item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,1,RC-9011201621-1-DEATH_CLAIM-C0-20201017,QDC-CPS-RC-9011201621-1-DEATH_CLAIM-C0-20201017-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,2,RC-9010914301-1-DEATH_CLAIM-C1-20220929,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C1-20220929-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,3,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P3,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,4,RC-9010468946-1-DEATH_CLAIM-C0-20220917,QDC-CPS-RC-9010468946-1-DEATH_CLAIM-C0-20220917-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,5,RC-9010469985-1-DEATH_CLAIM-C0-20190105,QDC-CPS-RC-9010469985-1-DEATH_CLAIM-C0-20190105-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,6,RC-9010449959-1-DEATH_CLAIM-C0-20200508,QDC-CPS-RC-9010449959-1-DEATH_CLAIM-C0-20200508-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,7,RC-9011261439-1-DEATH_CLAIM-C1-20240529,QDC-CPS-RC-9011261439-1-DEATH_CLAIM-C1-20240529-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,8,RC-9010914301-1-DEATH_CLAIM-C1-20220929,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C1-20220929-P2,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,9,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P6,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,10,RC-9010832681-1-DEATH_CLAIM-C0-20220109,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,11,RC-9010502820-1-DEATH_CLAIM-C0-20241123,QDC-CPS-RC-9010502820-1-DEATH_CLAIM-C0-20241123-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,12,RC-9010764834-1-DEATH_CLAIM-C0-20180326,QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P2,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,13,RC-9010764834-1-DEATH_CLAIM-C0-20180326,QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,14,RC-9010526526-1-DEATH_CLAIM-C0-20180906,QDC-CPS-RC-9010526526-1-DEATH_CLAIM-C0-20180906-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,15,RC-9010764834-1-DEATH_CLAIM-C1-20180612,QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C1-20180612-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,16,RC-9010501836-1-DEATH_CLAIM-C0-20190107,QDC-CPS-RC-9010501836-1-DEATH_CLAIM-C0-20190107-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,17,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P2,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,18,RC-9010832681-1-DEATH_CLAIM-C0-20220109,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P2,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,19,RC-9010520217-1-DEATH_CLAIM-C0-20221029,QDC-CPS-RC-9010520217-1-DEATH_CLAIM-C0-20221029-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,ORPHAN_REVIEW,20,RC-9010445351-1-DEATH_CLAIM-C0-20181121,QDC-CPS-RC-9010445351-1-DEATH_CLAIM-C0-20181121-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,ORPHAN,Review orphan item for UAT/deferred disposition,Go-live target: 2026-09-01
2026-06-26T14:22:52Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260626T142252Z,N,HIGH_IMPACT_REMEDIATION,1,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P6,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.755,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f,HIGH_IMPACT,Review high_impact item for UAT/deferred disposition,Go-live target: 2026-09-01
